player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Ryan Anderson,11804,ED,ALABAMA,12,1,0,66.7,0,2,103,2,0,64.0,88.4,85.6,87.9,82.4,86.2,4,18,0,0,12.0,0.0,0,0,0,82.6,2,4,0,17,0,35,275,257,0,1,235,21,0,18,126,114,1,17,19,4,3,26,0,18,13,9.0
DeMarcus Walker,11806,ED,FLORIDA ST,12,4,4,100.0,0,3,167,0,0,70.5,75.1,86.6,75.8,65.5,66.3,10,14,0,0,0.0,12.1,4,0,0,79.2,1,11,0,9,0,1,607,598,7,86,372,133,0,9,352,254,0,30,25,4,1,35,0,0,5,0.0
Dawuane Smoot,11823,ED,ILLINOIS,12,6,0,0.0,0,4,187,2,0,57.1,83.7,63.0,90.4,71.9,65.5,7,45,0,0,,19.4,7,0,2,39.6,0,8,0,4,0,9,697,689,0,0,682,7,0,8,348,340,4,24,23,8,1,60,0,0,0,
Jordan Willis,11828,ED,KANSAS ST,12,9,3,,0,2,199,1,0,58.4,74.0,59.3,73.5,72.4,60.2,8,29,0,0,,16.1,5,0,2,0.0,0,5,0,8,0,8,689,681,6,52,456,167,0,8,395,286,0,20,17,4,0,42,0,0,0,
Daeshon Hall,11832,ED,TEXAS A&M,12,5,1,0.0,0,2,312,0,0,67.8,72.2,72.4,75.9,63.3,82.0,9,12,0,0,,7.7,3,1,1,39.6,0,6,0,1,0,3,586,585,1,22,520,42,0,1,281,302,0,28,31,6,1,27,0,0,0,
Tim Williams,11833,ED,ALABAMA,12,0,1,,0,0,103,0,0,61.8,90.1,31.3,90.2,76.6,82.0,6,27,0,0,,22.2,2,0,1,0.0,0,9,0,1,0,8,138,137,0,0,131,6,0,1,104,26,0,15,7,2,0,42,0,0,0,
Tarell Basham,11835,ED,OHIO,11,8,1,100.0,1,1,259,0,0,56.7,77.9,52.5,83.3,70.8,67.8,8,20,0,0,13.0,6.5,2,0,2,118.8,1,6,0,5,0,14,490,484,0,4,473,7,0,6,269,207,1,23,21,1,1,34,0,13,5,13.0
Trey Hendrickson,11858,ED,FAU,12,4,0,,0,5,165,1,0,69.7,80.6,73.5,91.5,55.1,84.1,13,24,0,0,,7.7,2,0,2,0.0,0,15,0,7,0,5,597,590,0,4,455,131,0,7,305,287,0,28,20,2,0,52,0,0,0,
Vince Biegel,11863,ED,WISCONSIN,12,5,1,100.0,1,0,349,0,0,66.0,85.6,15.4,88.5,87.9,79.0,10,26,0,0,33.0,11.1,6,0,5,118.8,4,9,0,32,0,115,607,557,0,13,444,100,0,50,225,267,18,41,43,9,4,45,0,60,65,15.0
Carl Lawson,11871,ED,AUBURN,6,2,0,,1,0,115,0,0,69.2,68.0,61.0,70.7,61.7,70.3,2,15,0,0,,17.6,3,0,2,0.0,0,2,0,4,1,6,335,327,0,49,249,29,0,8,163,166,3,11,12,0,0,19,0,0,0,
Deatrich Wise Jr.,11886,ED,ARKANSAS,12,3,1,,0,3,111,0,0,65.5,90.0,85.1,90.3,73.1,78.8,12,20,0,0,,15.0,3,0,0,0.0,0,10,0,0,0,0,346,346,21,105,192,28,0,0,242,104,0,20,14,3,0,42,0,0,0,
Al-Quadin Muhammad,11951,ED,MIAMI FL,11,5,1,75.0,1,2,220,0,0,60.2,71.7,60.5,69.7,72.6,62.7,5,27,0,0,11.0,18.0,9,0,2,82.3,3,5,0,8,3,50,640,602,0,4,578,20,0,38,293,297,27,27,36,4,4,37,0,17,12,5.7
Pita Taumoepenu,11957,ED,UTAH,11,0,0,,0,1,328,0,0,50.6,77.3,0.0,86.3,69.2,49.2,5,13,0,0,,57.1,4,0,3,0.0,0,5,0,1,0,6,145,144,0,0,136,8,0,1,106,33,0,7,3,0,0,23,0,0,0,
Ifeadi Odenigbo,11975,ED,NWESTERN,12,0,0,50.0,0,0,256,0,0,65.9,66.8,86.4,74.0,49.6,44.1,5,26,0,0,5.0,28.6,6,0,0,56.3,1,5,0,0,0,18,428,428,0,4,355,69,0,0,253,157,0,11,15,1,2,36,0,5,0,5.0
Isaac Rochell,11980,ED,NOTRE DAME,12,6,3,,0,0,258,0,0,66.3,66.8,44.9,61.4,69.9,68.5,2,29,0,0,,10.7,6,0,3,0.0,0,2,0,0,0,1,730,729,121,142,203,263,0,1,367,362,1,36,44,6,0,33,0,0,0,
Josh Carraway,11982,ED,TCU,12,12,2,,1,0,305,3,0,67.3,63.9,27.5,65.4,62.7,56.7,5,23,0,0,,15.2,7,0,5,0.0,0,5,0,3,0,26,727,723,0,0,677,46,0,4,357,344,1,23,27,2,0,33,0,0,0,
Ejuan Price,11989,ED,PITTSBURGH,12,5,2,100.0,0,1,268,1,1,55.8,74.1,74.9,76.3,70.2,75.6,11,26,0,0,29.0,9.7,3,0,1,152.9,5,11,0,1,0,11,641,640,0,1,611,28,0,1,367,263,0,30,23,8,5,48,1,56,62,11.2
Keion Adams,12003,ED,W MICHIGAN,12,4,0,100.0,0,0,347,0,0,65.6,59.2,87.5,62.8,50.7,50.4,2,14,0,0,19.0,17.9,7,0,0,118.8,1,6,0,3,0,5,468,464,18,24,357,65,0,4,272,191,1,23,28,4,1,22,0,19,16,19.0
Trevon Young,18413,ED,LOUISVILLE,11,3,1,0.0,2,1,210,0,0,73.2,73.6,52.6,75.8,63.7,60.6,4,20,0,1,,17.9,5,0,2,0.0,0,8,0,1,0,40,494,493,0,8,425,60,0,1,254,200,0,22,20,1,1,32,0,0,0,
Trent Taylor,18463,ED,IOWA STATE,9,3,0,,0,0,193,0,0,63.0,58.6,78.9,55.8,58.0,71.1,2,8,0,0,,7.7,1,0,0,0.0,0,1,0,0,0,1,289,289,0,11,5,273,0,0,172,116,0,9,9,3,0,11,0,0,0,
Cameron Smith,19245,ED,SMU,5,0,0,,0,0,287,0,0,60.5,55.1,81.5,54.6,54.9,74.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,72,72,0,0,72,0,0,0,19,51,0,2,2,0,0,0,0,0,0,
Kemoko Turay,21702,ED,RUTGERS,11,1,0,100.0,1,0,278,0,0,47.4,73.6,2.5,82.4,63.3,59.2,8,20,0,0,14.0,30.0,3,0,3,118.8,1,2,0,0,0,2,232,232,5,9,205,13,0,0,172,58,0,7,6,1,1,30,0,14,7,14.0
Montez Sweat,27271,ED,MICH STATE,2,0,0,,0,0,223,0,0,,67.9,75.5,67.3,62.3,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,24,24,0,0,20,4,0,0,14,10,0,0,0,0,0,1,0,0,0,
Jordan Brailford,29695,ED,OKLA STATE,9,3,0,,0,0,262,0,0,66.1,65.8,49.6,66.1,62.6,64.3,2,10,0,0,,13.3,2,0,1,0.0,0,1,0,12,0,16,241,215,3,0,181,31,0,26,111,114,14,6,10,1,0,13,0,0,0,
Akeem Davis-Gaither,34788,ED,APP STATE,1,0,0,,0,0,108,0,0,,61.2,69.9,,60.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
Austin Bryant,36248,ED,CLEMSON,10,1,1,,0,0,140,0,0,61.3,66.8,82.5,66.4,63.1,82.4,1,8,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,2,132,132,0,4,117,11,0,0,65,65,0,9,12,1,0,10,0,0,0,
D'Andre Walker,39140,ED,GEORGIA,2,1,0,,0,0,173,0,0,60.0,68.2,73.3,66.8,61.9,75.2,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,3,0,1,14,11,0,0,11,0,0,3,9,4,0,0,0,0,0,3,0,0,0,
Duke Ejiofor,39256,ED,WAKE,7,4,0,,0,0,339,0,0,65.5,71.6,62.5,73.4,62.4,78.4,2,16,0,0,,4.5,1,0,1,0.0,0,4,1,0,0,3,373,373,2,36,249,86,0,0,206,164,0,17,17,4,0,22,0,0,0,
Rick Leonard,44802,ED,FLORIDA ST,6,1,0,100.0,0,0,167,0,0,55.6,64.4,79.0,53.2,72.5,59.8,0,0,0,0,3.0,16.7,1,0,0,79.2,1,0,0,2,0,1,67,63,3,1,53,6,0,4,28,38,2,3,4,2,1,0,0,3,0,3.0
Jaylon Ferguson,48362,ED,LA TECH,11,4,1,75.0,1,2,208,0,0,43.7,72.4,40.3,68.8,77.8,63.9,8,8,0,0,16.0,17.2,5,0,3,88.5,3,6,0,8,0,5,372,363,0,3,312,48,0,9,219,148,1,23,20,8,4,22,0,23,14,7.7
Jalyn Holmes,48400,ED,OHIO STATE,12,1,0,100.0,0,1,260,1,0,57.5,77.6,82.0,59.6,90.5,59.2,0,5,0,0,10.0,12.5,1,0,0,97.9,2,1,0,0,0,4,128,128,0,1,120,7,0,0,62,62,0,6,6,1,2,6,0,15,6,7.5
Kentavius Street,48404,ED,NC STATE,12,10,2,,0,1,248,1,0,64.4,72.9,41.8,62.1,78.0,63.9,5,10,0,0,,10.0,3,0,2,0.0,0,0,0,0,0,3,419,419,16,321,61,21,0,0,228,188,0,13,17,3,0,15,0,0,0,
Sam Hubbard,48457,ED,OHIO STATE,12,6,1,0.0,0,1,260,2,0,69.2,80.5,84.5,75.2,68.0,68.3,6,6,0,1,,10.5,2,0,0,0.0,0,6,0,0,0,14,282,282,0,7,234,41,0,0,152,116,0,14,11,0,1,18,0,0,0,
Tyquan Lewis,48475,ED,OHIO STATE,12,5,0,66.7,0,0,260,0,0,61.4,68.1,60.1,61.8,71.7,71.3,3,10,0,0,6.0,9.1,4,0,3,70.1,2,7,0,0,0,19,625,624,0,24,524,76,0,1,309,297,1,37,35,5,3,20,0,7,2,3.5
Noah Brown,48496,ED,NEW MEX ST,12,4,0,,0,0,242,0,0,57.0,61.3,68.4,64.0,58.7,77.2,3,16,0,0,,10.0,2,0,2,0.0,0,4,0,0,0,2,499,498,0,4,336,158,0,1,253,244,1,16,14,2,0,23,0,0,0,
Bradley Chubb,48526,ED,NC STATE,12,17,1,100.0,0,3,248,0,0,57.9,71.9,72.6,79.0,66.3,57.5,6,16,0,1,14.0,18.4,9,0,2,68.8,3,9,0,7,0,54,574,567,0,2,524,41,0,7,259,261,0,23,23,3,3,31,0,30,14,10.0
Oshane Ximines,48538,ED,DOMINION,12,4,4,0.0,0,0,263,1,0,65.1,66.8,55.2,71.0,60.3,72.4,5,17,0,0,,14.3,4,0,2,39.6,0,6,0,6,0,18,563,557,0,2,467,88,0,6,281,264,0,17,20,2,2,28,0,0,0,
Kylie Fitts,48553,ED,UTAH,12,5,9,50.0,0,3,328,0,0,54.2,66.9,41.9,75.5,59.1,71.5,4,23,0,0,9.0,9.4,3,0,3,57.3,2,7,0,1,0,11,592,591,2,14,484,91,0,1,334,247,0,21,24,1,4,34,0,13,15,6.5
Chad Thomas,48565,ED,MIAMI FL,12,5,2,,1,0,220,1,0,66.1,58.0,8.4,61.1,57.5,46.2,3,21,0,0,,26.3,5,0,5,0.0,0,2,0,1,0,0,490,489,0,88,252,149,0,1,279,211,0,8,9,1,0,26,0,0,0,
Ade Aruna,48606,ED,TULANE,12,4,2,,1,1,319,0,0,62.4,55.3,54.0,65.7,47.8,58.9,4,9,0,0,,17.6,6,0,2,0.0,0,4,0,0,0,6,518,518,0,5,410,103,0,0,215,297,0,15,24,1,0,17,0,0,0,
Jullian Taylor,48684,ED,TEMPLE,1,0,0,,0,0,306,0,0,,60.0,69.3,58.8,60.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
L.J. Collier,48822,ED,TCU,3,0,0,,0,0,305,0,0,,44.5,0.0,58.4,54.2,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,18,18,0,0,18,0,0,0,12,6,0,0,0,0,0,0,0,0,0,
Michael Dogbe,48850,ED,TEMPLE,11,2,0,,0,1,306,0,0,72.0,72.3,78.9,63.7,68.7,64.7,1,4,0,0,,8.3,1,0,0,0.0,0,0,0,1,0,0,99,98,15,82,1,0,0,1,55,44,0,7,9,1,0,5,0,0,0,
Zach Allen,49605,ED,BOSTON COL,5,0,0,,0,0,121,0,0,61.2,54.6,0.0,52.4,66.2,71.5,0,0,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,0,47,47,0,3,40,4,0,0,20,27,0,1,1,0,0,0,0,0,0,
Genard Avery,49699,ED,MEMPHIS,11,9,0,87.5,0,0,218,0,0,56.1,68.1,0.0,73.2,73.8,72.3,3,9,0,0,17.0,12.0,6,0,4,102.6,7,3,0,353,1,162,463,109,0,0,107,2,0,354,88,213,0,23,35,3,8,15,0,69,59,9.9
Ryan Connelly,49840,ED,WISCONSIN,3,1,0,100.0,0,0,349,0,0,72.3,77.8,71.7,68.7,65.7,79.5,0,1,0,0,2.0,0.0,0,0,0,79.2,1,0,0,18,0,4,18,0,0,0,0,0,0,18,3,11,0,3,3,1,1,1,0,2,1,2.0
Peter Kalambayi,50089,ED,STANFORD,12,5,2,57.1,1,0,300,0,0,72.1,70.3,73.7,66.0,67.4,82.8,6,20,0,0,10.0,10.9,5,0,1,62.2,4,3,0,28,3,89,575,510,0,6,483,21,0,65,223,263,34,25,36,1,7,29,0,21,18,5.3
Josh Sweat,50120,ED,FLORIDA ST,12,9,1,25.0,0,0,167,3,0,66.9,70.2,88.3,55.1,81.3,75.7,2,23,0,1,1.0,10.0,4,0,0,0.0,1,1,0,10,0,3,520,510,0,4,464,42,0,10,306,211,0,20,27,2,4,26,0,1,7,1.0
Lorenzo Carter,50126,ED,GEORGIA,12,4,0,100.0,0,2,173,0,0,61.9,71.5,44.5,61.9,79.7,59.3,1,8,0,0,14.0,19.2,5,0,1,106.3,2,1,0,63,0,46,271,204,0,0,202,2,2,67,98,127,2,14,17,1,2,10,0,19,1,9.5
Jacob Martin,50152,ED,TEMPLE,11,1,0,,0,0,306,1,0,60.9,65.0,82.1,64.7,61.8,78.3,2,7,0,0,,0.0,0,0,0,0.0,0,1,0,3,0,4,137,134,1,0,131,2,0,3,70,63,0,6,5,2,0,10,0,0,0,
Arden Key,50201,ED,LSU,11,9,3,100.0,1,0,211,1,0,59.8,71.2,16.1,76.6,67.5,68.6,11,31,0,0,19.0,19.4,7,0,5,158.3,1,4,0,5,0,6,531,526,0,11,498,17,0,5,311,214,0,21,20,2,1,46,1,19,2,19.0
Rashaan Evans,50213,ED,ALABAMA,11,0,0,,0,0,103,0,0,60.6,59.7,80.7,61.7,52.5,43.1,3,1,0,0,,33.3,1,0,0,0.0,0,2,0,14,0,9,62,48,0,0,46,2,0,14,38,15,0,4,2,0,0,6,0,0,0,
Josh Hines-Allen,50235,ED,KENTUCKY,9,2,0,50.0,0,0,202,0,0,63.5,60.7,81.5,53.1,65.5,55.9,0,1,0,0,8.0,25.0,1,0,0,60.4,1,1,0,5,1,12,80,68,0,2,66,0,0,12,36,32,6,2,1,1,2,2,0,8,3,8.0
Marcus Davenport,50291,ED,UTSA,11,12,4,,1,2,331,1,0,44.2,72.8,43.6,70.2,77.0,79.5,4,23,0,0,,8.0,4,0,3,0.0,0,5,0,13,0,0,602,589,0,1,565,23,0,13,342,260,0,23,34,3,0,32,0,0,0,
Byron Cowart,50588,ED,AUBURN,12,1,0,,1,0,115,0,0,60.0,63.4,42.8,67.5,60.5,46.4,2,7,0,0,,28.6,2,0,1,0.0,0,0,0,0,0,1,191,191,0,23,123,45,0,0,87,103,0,4,4,0,0,9,0,0,0,
Justin Lawler,50592,ED,SMU,12,12,1,,0,1,287,0,0,53.7,73.5,73.0,75.9,71.4,44.5,4,19,0,0,,20.5,15,0,1,0.0,0,6,0,1,0,1,586,585,0,10,515,60,0,1,250,335,0,38,46,5,0,29,0,0,0,
Charles Omenihu,50612,ED,TEXAS,12,2,0,50.0,0,0,311,1,0,49.3,53.5,84.6,54.4,56.2,75.2,0,4,0,0,1.0,6.3,1,0,0,56.3,1,0,0,17,0,17,186,157,0,0,146,11,0,29,59,110,12,4,13,1,2,4,0,1,-1,1.0
Jack Cichy,50787,ED,WISCONSIN,12,8,0,62.5,0,0,349,0,0,90.5,79.4,0.0,73.4,68.0,78.4,3,6,0,0,15.0,8.3,3,4,3,70.3,5,2,0,206,1,100,304,93,0,0,93,0,0,211,47,157,4,19,25,3,8,11,0,31,48,6.2
Jahlani Tavai,51055,ED,HAWAII,13,7,0,84.2,1,0,180,0,0,68.6,61.5,90.6,58.8,56.4,60.4,1,6,0,0,18.0,14.8,8,1,2,88.4,16,3,1,134,16,171,721,521,0,0,514,7,0,200,116,434,50,24,39,2,19,10,0,99,77,6.2
Myles Garrett,11756,ED,TEXAS A&M,10,8,1,,0,2,312,1,0,63.1,89.9,42.3,90.6,81.6,72.1,14,26,0,0,,10.0,3,0,3,0.0,0,9,0,2,0,7,569,566,3,16,483,64,0,3,308,254,1,25,19,7,0,49,0,0,0,
Haason Reddick,11768,ED,TEMPLE,12,8,1,25.0,0,3,306,0,0,73.2,84.5,70.2,87.9,74.5,36.8,4,28,0,0,21.0,23.7,14,2,1,39.6,4,9,0,39,6,61,501,442,0,0,409,33,0,59,209,231,14,37,37,13,16,41,0,36,32,9.0
Derek Barnett,11769,ED,TENNESSEE,12,6,2,40.0,0,2,307,0,0,73.0,88.3,8.8,91.4,76.9,69.0,19,34,0,1,14.0,10.0,4,1,8,12.5,2,12,0,1,0,24,766,763,0,1,715,47,0,3,352,390,2,36,30,7,5,65,0,20,27,10.0
Charles Harris,11777,ED,MISSOURI,12,11,2,,2,2,229,1,0,68.1,77.5,28.0,86.8,67.6,74.8,18,34,0,0,,9.8,5,0,5,0.0,0,10,0,2,0,21,751,745,0,13,653,79,0,6,355,375,4,30,35,2,0,62,0,0,0,
Taco Charlton,11783,ED,MICHIGAN,10,8,1,,0,0,222,0,0,72.3,81.8,68.3,81.8,73.3,75.5,7,29,0,0,,9.4,3,0,1,0.0,0,7,0,3,0,1,452,449,4,8,418,19,0,3,223,228,0,25,21,3,0,43,0,0,0,
T.J. Watt,11785,ED,WISCONSIN,12,7,2,60.0,0,0,349,0,0,69.2,81.8,56.7,88.0,72.6,68.5,13,28,1,1,5.0,14.3,6,2,3,25.0,3,8,0,26,1,92,568,517,0,0,517,0,1,51,235,241,23,28,29,4,5,49,0,12,8,4.0
Tyus Bowser,11802,ED,HOUSTON,7,5,2,93.3,0,1,182,0,0,67.1,76.4,89.5,78.2,76.1,77.8,3,16,0,0,28.0,8.6,3,1,0,101.1,14,6,1,38,0,145,443,370,0,0,367,3,0,73,154,144,35,22,27,5,15,25,0,124,88,8.9
Ryan Anderson,11804,ED,ALABAMA,12,11,0,63.6,0,2,103,1,0,76.4,81.6,50.4,79.6,75.8,77.2,14,25,0,0,24.0,8.3,3,1,2,100.6,7,10,0,28,1,51,481,440,0,3,431,6,0,41,248,182,12,29,22,8,11,49,1,40,33,5.7
DeMarcus Walker,11806,ED,FLORIDA ST,12,6,2,50.0,0,2,167,2,0,64.1,81.1,60.6,84.3,71.0,77.4,11,26,0,0,6.0,10.4,5,1,2,56.3,1,16,0,3,0,7,728,725,25,110,355,235,0,3,410,311,0,42,37,1,2,53,0,6,9,6.0
Dawuane Smoot,11823,ED,ILLINOIS,12,8,1,,0,0,187,0,0,66.4,77.8,54.5,83.0,68.9,51.3,10,38,0,0,,18.5,10,0,3,0.0,0,5,1,0,0,2,838,838,1,30,734,73,0,0,358,478,0,33,36,8,0,53,0,0,0,
Jordan Willis,11828,ED,KANSAS ST,12,8,3,66.7,0,3,199,1,0,66.3,91.2,63.9,90.6,85.3,56.5,8,49,0,0,9.0,21.4,9,0,2,74.3,2,13,0,0,0,12,774,774,0,6,693,75,0,0,477,285,0,29,25,5,3,70,0,12,4,6.0
Chris Wormley,11829,ED,MICHIGAN,12,6,0,,1,0,222,0,0,63.4,82.7,69.8,74.4,83.1,81.4,10,20,0,0,,7.1,2,0,1,0.0,0,6,0,2,0,0,495,492,13,36,409,34,0,3,257,238,0,21,20,2,0,36,0,0,0,
Daeshon Hall,11832,ED,TEXAS A&M,12,5,1,,0,1,312,2,0,45.1,65.1,52.1,72.7,59.7,48.5,10,24,0,0,,19.1,9,0,3,0.0,0,4,0,0,0,12,764,763,0,35,660,68,0,1,405,347,1,21,33,5,0,38,0,0,0,
Tim Williams,11833,ED,ALABAMA,12,2,0,100.0,0,2,103,1,1,63.6,90.8,60.6,90.6,83.0,68.5,8,31,0,0,29.0,10.5,2,1,1,118.8,2,8,0,1,0,17,311,310,0,0,310,0,0,1,201,93,0,22,15,7,2,47,0,30,31,15.0
Tarell Basham,11835,ED,OHIO,12,4,2,0.0,0,2,259,1,0,69.1,84.2,46.8,88.3,72.0,53.1,8,44,0,0,,22.2,8,0,3,39.6,0,10,0,3,0,12,577,573,0,2,559,12,0,4,346,219,0,26,24,5,1,62,0,0,0,
Trey Hendrickson,11858,ED,FAU,12,4,2,50.0,0,1,165,1,0,58.1,86.7,50.3,90.8,77.5,57.3,13,55,0,0,25.0,22.5,9,0,4,95.8,1,9,0,1,0,10,696,695,0,8,589,98,0,1,310,376,0,30,27,5,2,77,0,25,29,25.0
Vince Biegel,11863,ED,WISCONSIN,10,6,0,66.7,1,0,349,0,0,71.3,81.9,25.3,86.4,76.1,56.5,6,31,0,0,17.0,24.3,9,0,3,97.9,2,4,0,15,0,80,439,382,0,0,382,0,0,57,198,161,41,20,22,1,3,41,0,29,4,14.5
Carl Lawson,11871,ED,AUBURN,12,2,0,100.0,0,1,115,0,0,70.0,85.3,16.6,91.4,65.6,61.5,13,40,0,0,-4.0,21.1,4,0,5,79.2,1,9,0,23,0,10,574,550,0,12,526,12,0,24,340,224,1,20,13,2,1,62,0,-4,3,-4.0
Deatrich Wise Jr.,11886,ED,ARKANSAS,12,9,2,,0,1,111,0,0,61.0,84.3,85.5,82.6,77.4,79.9,11,23,0,0,,5.6,2,0,0,0.0,0,5,0,7,0,3,447,440,17,37,256,130,0,7,243,201,0,21,25,2,0,39,0,0,0,
Pita Taumoepenu,11957,ED,UTAH,12,5,0,83.3,0,2,328,1,0,48.7,65.5,74.0,76.2,52.3,26.3,8,28,0,0,71.0,35.7,15,0,1,158.3,5,8,0,5,0,15,589,584,0,6,531,47,0,5,369,205,0,22,22,4,6,44,1,157,128,31.4
Ifeadi Odenigbo,11975,ED,NWESTERN,12,5,0,100.0,0,2,256,0,0,68.2,81.5,87.1,80.0,70.7,73.0,7,29,0,0,10.0,17.6,3,0,0,108.3,1,10,0,2,0,11,466,464,0,5,393,66,0,2,289,166,0,18,9,2,1,46,0,10,8,10.0
Josh Carraway,11982,ED,TCU,12,6,0,50.0,0,1,305,0,0,60.4,67.1,64.9,63.8,69.1,47.5,5,18,0,0,12.0,23.3,10,0,2,68.8,1,8,0,4,0,49,734,725,0,0,647,78,0,9,326,359,5,23,27,2,2,31,0,12,15,12.0
Ejuan Price,11989,ED,PITTSBURGH,12,4,0,100.0,0,3,268,0,0,68.6,86.3,64.6,80.5,78.5,68.4,12,35,0,0,-2.0,12.9,4,0,2,79.2,3,15,1,0,0,15,738,738,1,3,693,41,0,0,464,259,0,31,23,8,3,62,0,-9,4,-3.0
Keion Adams,12003,ED,W MICHIGAN,12,5,0,66.7,2,2,347,1,0,74.5,71.9,38.3,79.9,60.6,51.8,8,33,0,0,7.0,19.1,9,1,5,70.1,2,7,0,13,0,27,735,722,13,0,622,87,0,13,375,333,0,31,33,8,3,48,0,1,7,0.5
Kamal Martin,12744,ED,MINNESOTA,12,2,0,70.0,0,0,225,1,0,51.3,53.9,18.4,66.8,45.6,28.6,4,11,0,1,18.0,44.4,4,1,2,81.3,7,1,0,12,0,67,229,205,0,0,204,1,0,24,98,64,12,3,3,0,10,16,1,65,41,9.3
Kemoko Turay,21702,ED,RUTGERS,8,0,0,100.0,0,0,278,0,0,41.9,57.9,78.0,64.8,61.9,53.6,0,5,0,0,10.0,50.0,1,0,0,147.9,1,2,0,4,0,4,34,30,0,0,28,2,0,4,21,9,0,3,1,0,1,7,1,10,4,10.0
Anfernee Jennings,25449,ED,ALABAMA,12,1,0,,1,0,103,0,0,62.0,66.6,19.9,57.7,73.2,83.0,1,4,0,0,,0.0,0,0,1,0.0,0,0,0,3,1,6,105,99,0,0,99,0,0,6,41,58,2,6,11,1,0,5,0,0,0,
Clay Johnston,25685,ED,BAYLOR,11,3,0,66.7,0,0,118,0,0,83.8,74.2,30.3,62.5,71.6,53.7,2,3,0,1,16.0,17.4,4,0,1,48.6,2,0,0,3,0,16,149,132,0,0,119,13,0,17,36,97,13,11,16,4,3,5,0,22,10,11.0
Clelin Ferrell,25955,ED,CLEMSON,12,3,1,50.0,1,0,140,0,0,71.9,66.4,60.1,67.2,60.9,56.7,8,18,0,0,7.0,20.0,5,1,2,58.3,1,4,0,9,0,28,610,592,0,14,495,83,0,18,329,253,8,15,17,2,2,30,0,7,6,7.0
Maxx Crosby,26316,ED,E MICHIGAN,12,4,2,,1,0,160,1,0,71.3,67.8,12.6,61.3,74.6,67.5,5,12,0,0,,13.0,3,0,5,0.0,0,2,0,0,0,1,525,525,0,2,408,115,0,0,300,224,0,16,16,2,0,19,0,0,0,
Jabari Zuniga,26449,ED,FLORIDA,11,3,0,100.0,0,0,163,0,0,34.2,71.4,84.7,66.0,79.2,77.9,3,10,0,0,17.0,5.6,1,0,0,118.8,2,5,0,0,0,3,271,271,0,5,250,16,0,0,149,119,0,17,14,4,2,18,0,32,24,16.0
Sutton Smith,27832,ED,N ILLINOIS,12,1,0,,0,0,254,0,0,61.7,59.2,85.9,57.1,59.7,58.0,1,8,0,0,,25.0,2,0,0,0.0,0,1,0,2,0,7,169,167,0,0,167,0,0,2,104,58,0,4,5,1,0,10,0,0,0,
Shareef Miller,28307,ED,PENN STATE,12,2,0,,0,1,266,0,0,69.2,72.1,84.7,61.5,72.9,64.4,3,9,0,0,,14.3,3,0,0,0.0,0,2,0,0,0,5,268,268,0,1,230,37,0,0,129,134,0,16,16,4,0,14,0,0,0,
Zack Baun,34632,ED,WISCONSIN,5,4,0,66.7,0,0,349,0,0,52.9,57.4,82.9,65.0,55.6,41.5,2,0,0,0,43.0,23.1,3,0,0,109.7,2,0,0,1,0,14,80,69,0,0,69,0,0,11,29,37,9,2,6,2,3,2,0,53,12,26.5
Trevis Gipson,35241,ED,TULSA,4,0,0,,0,0,320,0,0,60.5,71.9,76.3,62.9,72.5,74.5,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,2,26,25,0,0,23,2,0,1,10,14,0,2,1,0,0,1,0,0,0,
Kenny Willekes,35624,ED,MICH STATE,1,0,0,,0,0,223,0,0,,59.7,70.5,58.7,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
Darrell Taylor,36001,ED,TENNESSEE,8,1,1,,0,0,307,0,0,61.7,72.7,80.9,66.8,72.2,59.6,1,5,0,0,,10.0,1,0,0,0.0,0,0,0,0,0,3,101,101,0,0,94,7,0,0,54,44,0,5,8,1,0,6,0,0,0,
