player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Isaiah Johnson,9753,S,GA TECH,11,4,0,57.1,0,2,176,2,0,72.1,67.7,87.8,52.1,56.3,65.8,0,3,0,1,30.0,14.5,10,4,0,83.0,16,0,0,112,6,348,658,0,0,0,0,0,442,658,6,304,98,14,55,3,28,3,2,164,66,10.3
Karl Joseph,10648,S,W VIRGINIA,12,10,0,50.0,0,3,343,0,0,84.8,82.0,88.8,74.6,66.1,71.0,4,4,0,1,76.0,17.0,16,1,0,72.6,15,0,0,352,4,437,862,0,0,0,0,0,416,862,30,395,90,34,68,4,30,8,1,228,122,15.2
Keanu Neal,10651,S,FLORIDA,9,3,0,61.1,0,0,163,1,1,69.1,66.3,85.5,59.7,57.1,57.5,2,0,0,3,79.0,20.0,8,0,0,96.8,11,0,0,72,6,220,415,0,0,0,0,0,261,415,8,187,76,13,29,1,18,2,2,200,98,18.2
Su'a Cravens,10687,S,USC,12,5,2,56.7,0,1,326,0,0,89.4,91.0,91.4,77.4,86.5,79.3,1,9,1,2,18.0,17.9,12,5,1,51.5,17,5,0,382,2,405,797,60,0,0,60,0,54,737,64,328,299,34,50,11,30,15,1,136,79,8.0
T.J. Green,10691,S,CLEMSON,8,1,0,83.3,0,0,140,0,0,45.0,54.7,80.7,57.1,76.0,62.6,0,0,0,0,48.0,21.4,3,0,0,118.8,5,0,0,50,5,70,143,0,0,0,0,0,76,143,2,71,12,4,10,0,6,0,0,89,37,17.8
Sean Davis,10692,S,MARYLAND,12,18,0,52.6,0,1,215,0,0,72.7,74.9,89.6,84.2,66.8,76.4,6,0,0,0,43.0,12.8,14,5,0,116.2,20,1,0,215,127,491,984,0,0,0,0,0,497,984,26,467,145,24,77,2,38,7,6,280,64,14.0
Vonn Bell,10695,S,OHIO STATE,12,11,0,44.4,0,0,260,1,0,76.4,79.4,88.6,57.9,80.6,78.1,0,0,0,4,60.0,12.2,9,4,1,56.4,16,0,0,36,2,394,697,0,0,0,0,0,500,697,1,302,159,11,54,1,36,0,3,251,105,15.7
Kevin Byard,10698,S,MIDDLE TN,12,13,0,61.9,0,2,224,0,0,86.9,81.6,58.7,50.5,68.2,77.1,0,2,0,6,54.0,13.9,10,1,2,55.6,26,0,0,57,0,479,917,0,0,0,0,0,769,917,2,436,91,16,49,3,42,2,2,258,134,9.9
Darian Thompson,10705,S,BOISE ST,11,7,0,61.3,0,0,120,0,0,90.1,90.7,49.6,53.0,82.2,88.7,0,0,1,7,38.0,6.7,4,1,2,79.6,19,0,0,114,4,407,679,0,0,0,0,0,429,679,3,269,132,20,49,3,31,0,3,251,72,13.2
Justin Simmons,10732,S,BOSTON COL,12,2,0,63.0,0,0,121,0,0,68.0,73.0,88.4,74.6,80.4,73.7,1,1,0,2,77.0,11.7,7,4,1,115.7,34,0,0,126,237,423,745,0,0,0,0,0,208,745,10,312,174,17,51,1,54,2,6,512,240,15.1
Deon Bush,10758,S,MIAMI FL,10,5,0,72.4,0,4,220,1,0,75.7,83.7,86.7,88.3,87.0,84.8,2,1,0,2,25.0,8.9,4,1,1,87.3,21,2,0,67,2,250,493,0,0,0,0,0,314,493,12,231,110,12,36,1,29,5,2,213,92,10.1
Derrick Kindred,10763,S,TCU,12,6,0,48.9,0,1,305,2,0,72.3,74.8,89.3,,75.3,78.4,0,0,1,3,75.0,12.0,10,3,0,56.1,22,0,0,45,0,492,860,0,0,0,0,0,635,860,0,368,180,21,67,4,45,0,1,363,117,16.5
Kavon Frazier,10846,S,C MICHIGAN,12,6,0,63.3,0,0,134,1,0,72.7,74.1,42.9,75.9,73.1,73.6,1,0,0,0,34.0,14.5,8,2,1,108.1,19,0,0,101,7,346,583,0,0,0,0,0,406,583,6,231,69,17,41,0,30,1,2,223,143,11.7
Jalen Mills,10867,S,LSU,12,12,1,55.8,0,0,211,1,0,71.4,73.6,88.9,73.1,67.1,78.0,3,4,0,1,48.0,11.1,7,2,1,73.1,24,0,0,195,5,314,659,0,0,0,0,0,200,659,35,310,259,11,44,4,43,7,1,273,159,11.4
Jayron Kearse,10878,S,CLEMSON,12,3,0,57.1,0,0,140,0,0,71.2,77.9,87.7,80.7,80.2,88.7,1,0,0,2,75.0,7.5,4,4,1,83.2,20,3,0,179,3,353,659,0,0,0,0,0,370,659,15,291,107,16,46,2,35,4,2,321,183,16.1
Clayton Fejedelem,10879,S,ILLINOIS,11,7,0,56.3,0,0,187,1,0,70.2,74.1,83.1,,76.6,86.2,0,0,0,0,21.0,6.8,3,2,0,97.7,9,0,0,37,1,106,236,0,0,0,0,0,168,236,0,130,30,12,34,1,16,0,1,107,27,11.9
Isaiah Johnson,10935,S,KANSAS,12,7,0,88.2,1,0,198,0,0,67.1,69.3,51.0,59.6,71.8,91.6,0,1,0,1,68.0,3.0,2,0,4,133.8,15,0,0,221,2,363,715,0,0,0,0,0,402,715,7,345,90,20,58,1,17,1,4,256,92,17.1
Jamal Adams,11761,S,LSU,12,4,1,57.1,0,0,211,0,0,80.3,80.6,0.0,76.3,75.2,79.6,2,4,0,0,27.0,12.2,5,3,2,67.3,8,1,0,125,3,225,441,0,0,0,0,0,230,441,27,189,83,17,32,1,14,7,0,59,20,7.4
Kevin King,11788,S,WASHINGTON,12,5,0,56.0,0,0,340,0,0,66.4,71.6,88.9,70.2,79.3,89.2,0,0,0,1,24.0,7.3,4,0,1,78.9,14,1,0,53,3,499,831,0,0,0,0,0,692,831,4,328,83,7,46,1,25,1,1,201,40,14.4
Budda Baker,11791,S,WASHINGTON,13,4,0,70.4,0,2,340,0,0,61.4,68.6,90.1,81.8,81.7,69.8,2,1,0,0,72.0,11.5,9,1,1,129.7,38,1,0,35,4,569,933,0,0,0,0,0,620,933,3,361,274,20,65,1,54,4,4,574,243,15.1
Marcus Maye,11794,S,FLORIDA,10,8,1,63.9,0,1,163,0,0,72.8,79.3,88.5,70.8,89.4,84.3,1,2,0,1,37.0,7.8,4,2,2,101.4,23,0,0,118,7,323,586,0,0,0,0,0,225,586,10,253,236,12,39,3,36,3,3,258,85,11.2
Marcus Williams,11797,S,UTAH,9,4,0,70.6,0,2,328,0,0,67.2,72.9,35.6,54.6,85.2,91.3,0,0,0,1,53.0,3.7,2,0,2,128.1,12,0,0,52,0,287,498,0,0,0,0,0,420,498,4,207,26,7,48,1,17,0,3,225,70,18.8
Obi Melifonwu,11811,S,UCONN,11,10,0,61.1,1,0,146,0,0,44.6,57.2,49.9,59.2,84.9,84.8,0,0,0,0,42.0,10.4,8,5,6,124.4,33,0,0,77,4,342,686,0,0,0,0,0,448,686,1,343,157,18,59,3,54,0,6,445,135,13.5
Chidobe Awuzie,11815,S,COLORADO,9,4,0,54.1,0,0,143,1,0,73.5,75.0,87.9,60.5,73.4,66.1,0,1,0,0,41.0,16.4,12,1,1,90.0,20,0,0,131,1,349,637,0,0,0,0,0,340,637,7,281,165,21,57,2,37,1,2,221,100,11.1
Josh Jones,11816,S,NC STATE,11,3,0,55.6,0,0,248,0,0,60.3,68.1,87.5,94.2,72.8,90.0,2,0,0,3,32.0,5.9,3,5,0,56.1,20,1,0,58,2,313,613,0,0,0,0,0,437,613,1,299,116,10,45,0,36,3,1,287,120,14.4
Tedric Thompson,11866,S,COLORADO,8,7,0,55.6,0,1,143,0,0,84.1,83.8,86.3,47.8,81.2,85.5,0,0,0,3,45.0,7.3,4,0,0,83.0,15,0,0,154,6,274,500,0,0,0,0,0,288,500,15,211,52,14,44,2,27,0,3,241,61,16.1
Montae Nicholson,11878,S,MICH STATE,11,4,0,80.0,0,0,223,0,0,68.8,59.6,0.0,,40.8,51.4,0,0,0,0,16.0,22.2,6,0,1,98.3,4,0,0,36,2,132,233,0,0,0,0,0,172,233,0,101,23,7,17,0,5,0,0,38,20,9.5
Brian Allen,11928,S,UTAH,3,0,0,50.0,0,0,328,0,0,48.9,43.8,0.0,,60.0,79.9,0,0,0,0,4.0,0.0,0,0,1,95.8,1,0,0,0,7,17,20,0,0,0,0,0,6,20,0,3,7,0,1,0,2,0,1,4,0,4.0
Nathan Gerry,11940,S,NEBRASKA,12,7,1,36.8,0,2,238,1,0,91.8,92.0,56.0,68.6,72.2,78.6,0,5,0,5,71.0,11.6,10,2,1,61.7,7,1,0,185,2,426,851,0,0,0,0,0,636,851,18,407,28,24,69,4,19,6,3,132,100,18.9
Xavier Woods,11946,S,LA TECH,12,6,0,47.1,0,2,208,0,0,88.9,87.3,88.3,56.2,70.9,65.4,0,0,1,5,44.0,16.9,10,6,0,63.7,16,1,0,93,1,407,761,0,0,0,0,0,587,761,15,339,80,14,43,2,34,1,3,266,79,16.6
Jeremy Clark,11952,S,MICHIGAN,10,3,0,63.6,1,0,222,0,0,55.9,57.9,22.4,65.9,64.5,58.5,1,0,0,0,31.0,22.7,5,1,2,97.2,7,0,0,66,4,201,371,0,0,0,0,0,256,371,6,164,45,4,14,1,11,1,0,111,36,15.9
Rudy Ford,11963,S,AUBURN,12,6,0,76.9,0,1,115,0,0,58.0,60.1,88.1,62.7,61.8,71.9,0,2,0,2,39.0,15.4,14,1,0,101.3,20,2,0,176,5,383,705,1,0,0,0,1,432,704,7,315,91,23,71,1,26,4,2,259,82,13.0
Leon McQuay,11973,S,USC,11,2,0,66.7,0,1,326,1,0,66.4,67.6,88.5,56.4,68.5,52.8,0,0,0,2,38.0,23.5,8,1,1,99.3,20,0,0,33,4,426,682,0,0,0,0,0,476,682,3,253,169,5,24,1,30,0,3,260,191,13.0
Adrian Colbert,11983,S,TEXAS,6,4,0,58.3,0,0,311,0,0,65.3,63.2,83.9,56.7,57.6,38.7,1,1,0,1,27.0,31.8,7,2,0,65.6,7,0,0,57,3,152,323,0,0,0,0,0,206,323,2,169,57,0,11,0,12,2,1,63,21,9.0
Joshua Holsey,11990,S,AUBURN,12,4,0,57.1,0,0,115,0,0,82.2,76.3,87.2,53.4,55.7,72.6,0,2,0,0,75.0,14.9,7,1,0,85.2,20,0,0,110,33,306,529,0,0,0,0,0,232,529,6,217,154,9,36,0,35,2,1,218,160,10.9
Germaine Pratt,29407,S,NC STATE,11,3,0,46.2,0,0,248,0,0,72.7,73.8,83.5,66.4,71.0,77.9,0,1,0,0,28.0,9.1,3,1,0,84.8,6,0,0,104,1,105,249,0,0,0,0,0,125,249,4,140,19,11,27,0,13,1,1,58,43,9.7
Brandon Jones,39458,S,TEXAS ST,1,0,0,,0,0,314,0,0,60.8,61.7,71.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,7,0,0,0,0,0,7,7,0,5,0,0,0,0,0,0,0,0,0,
Tre Flowers,49059,S,OKLA STATE,11,7,0,60.5,0,0,262,0,0,65.0,65.0,89.2,,61.8,54.2,0,0,0,0,64.0,20.6,13,1,1,105.3,26,0,0,39,6,358,591,0,0,0,0,0,258,591,0,233,288,13,43,2,43,0,2,385,120,14.8
Troy Apke,49260,S,PENN STATE,1,0,0,,0,0,266,0,0,64.3,64.4,72.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,10,14,0,0,0,0,0,10,14,0,4,2,0,0,0,0,0,0,0,0,
Marcus Allen,49263,S,PENN STATE,9,7,0,63.0,0,0,266,0,0,53.8,63.6,0.0,81.2,82.9,86.4,1,0,0,0,25.0,7.8,4,3,3,105.2,17,1,0,57,0,230,435,0,0,0,0,0,365,435,3,202,13,16,40,1,27,2,1,248,47,14.6
Donovan Wilson,49408,S,TEXAS A&M,9,2,0,50.0,0,0,312,0,0,68.9,67.5,80.5,,62.9,48.1,0,0,0,0,6.0,26.7,4,0,0,56.3,2,0,0,29,0,65,127,0,0,0,0,0,91,127,0,62,7,4,9,2,4,0,0,5,14,2.5
Oren Burks,50203,S,VANDERBILT,8,11,0,27.8,0,0,333,0,0,72.0,71.5,85.7,58.0,67.2,65.3,0,0,0,0,25.0,16.3,7,7,0,66.0,5,0,0,39,0,206,409,0,0,0,0,0,310,409,2,201,60,6,25,0,18,0,1,88,57,17.6
Armani Watts,51264,S,TEXAS A&M,12,11,0,42.9,0,0,312,0,0,87.9,82.9,46.3,60.0,69.6,68.0,0,0,0,3,53.0,15.4,10,3,1,33.5,12,0,0,104,3,334,640,0,0,0,0,0,459,640,1,305,74,6,44,1,28,0,0,237,87,19.8
Drue Tranquill,51276,S,NOTRE DAME,11,6,0,81.8,0,0,258,1,0,51.2,52.9,85.4,56.4,57.8,71.2,2,2,0,1,60.0,13.3,4,0,1,120.5,9,1,0,208,5,188,405,0,0,0,0,0,130,405,34,183,62,7,20,0,11,5,2,146,89,16.2
Marcell Harris,51408,S,FLORIDA,3,0,0,,0,0,163,0,0,64.6,65.7,75.5,,65.0,55.1,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,9,1,14,35,0,0,0,0,0,20,35,0,21,5,1,2,0,0,0,0,0,0,
Duke Dawson,51576,S,FLORIDA,8,3,0,80.0,0,0,163,0,0,69.0,69.2,0.0,70.5,69.7,83.4,0,3,1,1,30.0,6.3,1,1,1,63.3,8,0,0,37,1,118,206,0,0,0,0,0,148,206,3,85,20,4,12,1,10,3,0,87,50,10.9
Karl Joseph,10648,S,W VIRGINIA,4,4,0,33.3,0,0,343,1,0,88.8,88.3,84.0,64.9,82.0,73.9,0,1,0,5,60.0,10.0,2,1,0,57.6,4,1,0,83,0,114,239,18,0,0,18,0,95,221,8,117,43,9,14,1,12,2,1,114,64,28.5
Keanu Neal,10651,S,FLORIDA,10,12,1,73.3,1,2,163,0,0,75.7,71.8,4.9,67.0,65.9,59.2,1,2,0,1,19.0,19.7,14,1,2,55.1,11,1,0,118,4,294,578,3,0,0,3,0,402,575,6,278,51,19,45,2,15,4,0,71,25,6.5
Su'a Cravens,10687,S,USC,12,11,2,64.5,0,1,326,0,0,84.9,81.8,93.0,70.4,71.7,75.5,1,7,0,2,28.0,14.1,10,2,1,63.9,20,6,0,119,10,310,707,234,0,0,234,0,10,473,93,304,334,40,50,10,31,14,1,180,144,9.0
T.J. Green,10691,S,CLEMSON,12,9,0,59.3,0,2,140,0,0,50.3,62.3,87.0,65.1,78.4,77.1,1,1,0,0,55.0,11.3,8,0,0,99.0,16,1,0,258,7,366,691,12,0,0,12,0,363,679,8,317,51,21,54,5,27,3,0,308,93,19.3
Vonn Bell,10695,S,OHIO STATE,12,6,0,45.1,0,0,260,1,1,87.1,85.6,57.9,,76.5,77.3,0,0,1,2,52.0,11.3,7,5,2,55.5,23,0,0,55,1,446,827,6,0,0,6,0,421,821,0,381,344,19,49,1,51,0,2,234,89,10.2
Kevin Byard,10698,S,MIDDLE TN,10,9,0,64.3,0,0,224,0,0,89.5,90.0,44.0,64.4,77.9,84.1,1,0,0,4,59.0,7.8,5,6,1,62.7,27,0,0,34,0,342,601,0,0,0,0,0,484,601,5,254,83,14,50,1,42,1,2,310,184,11.5
Darian Thompson,10705,S,BOISE ST,10,4,0,53.1,0,2,120,0,0,84.2,87.4,87.7,70.2,87.5,58.1,0,0,0,5,45.0,17.5,11,5,0,65.4,17,1,0,131,0,344,599,11,0,0,11,0,273,588,1,254,184,25,48,6,32,1,3,210,103,12.4
Justin Simmons,10732,S,BOSTON COL,12,5,0,52.8,0,1,121,3,0,81.2,84.7,88.7,71.2,85.2,85.0,2,1,0,5,67.0,7.8,5,1,0,34.8,19,0,0,127,8,393,737,24,0,0,24,0,425,713,5,339,153,24,54,1,36,3,0,245,113,12.9
Deon Bush,10758,S,MIAMI FL,12,7,0,70.8,0,0,220,0,0,70.4,70.4,33.8,70.2,68.8,69.0,0,1,0,1,31.0,14.5,8,3,2,74.8,17,1,0,70,20,297,555,6,0,0,6,0,337,549,8,250,122,11,40,2,24,2,0,179,104,10.5
Derrick Kindred,10763,S,TCU,12,14,0,43.2,0,1,305,1,0,83.8,83.2,89.2,60.0,76.0,58.8,0,0,1,2,82.0,18.3,15,4,1,48.5,16,0,0,96,1,470,906,3,0,0,3,0,608,903,1,435,198,16,53,4,37,0,1,212,108,13.3
Jordan Lucas,10838,S,PENN STATE,8,6,0,71.4,0,0,266,0,0,58.2,59.9,86.9,53.4,63.6,66.5,0,0,0,0,43.0,17.4,8,1,0,95.7,20,0,0,51,2,214,469,10,0,0,10,0,231,459,10,245,175,8,32,2,28,0,0,229,84,11.5
Kavon Frazier,10846,S,C MICHIGAN,12,9,0,63.3,0,2,134,1,0,76.8,80.0,88.2,65.2,78.5,90.7,0,2,0,1,64.0,7.9,8,4,0,100.3,19,0,0,128,1,409,788,4,0,0,4,0,556,784,4,375,99,31,84,6,30,2,3,187,109,9.8
Will Parks,10853,S,ARIZONA,12,15,1,73.7,0,2,109,0,0,72.4,74.6,90.4,57.3,78.5,70.7,1,2,0,0,59.0,9.9,8,4,1,118.1,28,0,0,244,10,433,877,121,0,0,121,0,162,756,26,418,340,22,58,5,38,3,2,338,228,12.1
Jayron Kearse,10878,S,CLEMSON,12,7,0,58.6,0,1,140,0,0,88.5,87.1,54.4,60.8,84.6,84.1,0,5,0,1,50.0,10.9,5,5,1,92.7,17,1,0,125,7,335,665,49,0,0,49,0,388,616,26,304,96,12,34,5,29,6,2,231,95,13.6
Clayton Fejedelem,10879,S,ILLINOIS,12,20,0,62.2,0,1,187,0,0,82.1,88.0,88.6,,88.2,89.5,0,0,0,2,34.0,8.8,13,6,1,96.5,28,0,0,189,1,390,767,1,0,0,1,0,437,766,0,377,139,49,115,5,45,0,5,260,60,9.3
Isaiah Johnson,10935,S,S CAROLINA,12,13,0,63.6,0,0,289,0,0,80.1,79.1,57.4,58.0,74.3,75.5,0,0,0,1,28.0,13.7,10,2,1,58.5,7,0,0,89,2,394,871,6,0,0,6,0,721,865,3,474,53,7,50,1,11,0,0,109,79,15.6
Jamal Adams,11761,S,LSU,11,3,0,67.6,0,0,211,1,0,76.3,74.2,54.2,77.3,66.3,68.6,2,3,0,4,38.0,15.5,9,6,1,62.7,25,0,0,194,10,420,749,13,0,0,13,0,390,736,18,311,142,19,46,7,37,5,1,310,162,12.4
Malik Hooker,11770,S,OHIO STATE,6,0,0,0.0,0,0,260,0,0,72.8,72.7,75.7,,64.5,78.8,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,1,0,13,24,2,0,0,2,0,14,22,0,11,7,0,2,0,1,0,0,0,0,
Budda Baker,11791,S,WASHINGTON,11,6,0,57.7,0,0,340,0,0,66.9,70.3,87.5,75.1,72.2,71.0,2,0,0,2,41.0,14.3,7,4,0,57.9,15,0,0,61,1,311,580,11,0,0,11,0,388,569,6,263,119,9,36,3,26,2,0,248,116,16.5
Marcus Maye,11794,S,FLORIDA,11,9,0,54.5,0,4,163,1,0,90.1,90.7,52.0,70.4,87.8,72.6,2,1,0,2,50.0,14.1,10,7,1,77.7,18,0,0,144,4,372,673,25,0,0,25,0,364,648,5,296,136,25,52,0,33,3,3,199,79,11.1
Marcus Williams,11797,S,UTAH,12,9,0,25.0,0,0,328,1,0,72.0,74.3,55.9,77.3,75.0,79.6,1,1,0,5,26.0,9.8,6,2,4,39.6,3,0,0,65,2,501,841,1,0,0,1,0,721,840,4,336,52,7,46,2,12,2,2,35,4,11.7
Justin Evans,11805,S,TEXAS A&M,11,7,0,76.9,0,0,312,1,0,79.2,76.5,86.8,,67.7,67.4,0,0,0,1,31.0,16.1,14,2,0,97.4,20,0,0,99,3,331,728,1,0,0,1,0,519,727,0,397,106,21,66,1,26,0,1,215,119,10.8
Obi Melifonwu,11811,S,UCONN,12,12,0,50.0,0,1,146,0,0,66.5,71.7,53.2,57.4,81.2,85.1,0,0,0,2,71.0,8.5,7,6,2,78.4,25,0,0,80,12,353,722,10,0,0,10,0,390,712,3,366,230,15,63,2,50,0,3,376,106,15.0
Josh Jones,11816,S,NC STATE,12,11,0,60.5,0,0,248,1,0,60.9,60.7,8.4,83.2,59.9,78.0,1,0,0,1,47.0,10.7,6,2,3,95.4,23,1,0,53,1,340,622,0,0,0,0,0,411,622,4,278,157,12,39,1,38,2,2,331,112,14.4
Eddie Jackson,11867,S,ALABAMA,12,3,0,52.8,0,1,103,1,0,90.6,90.2,87.4,56.0,64.1,81.7,0,1,2,5,77.0,9.1,4,2,0,53.7,19,0,0,54,5,420,677,3,0,0,3,0,510,674,2,255,105,12,37,3,36,1,1,328,116,17.3
Rayshawn Jenkins,11868,S,MIAMI FL,12,9,0,68.0,0,0,220,1,0,88.3,72.0,8.0,55.9,41.1,68.6,0,1,0,3,34.0,15.1,8,2,2,91.3,17,0,0,97,3,316,590,7,0,0,7,0,384,583,6,268,99,6,36,1,25,1,3,195,92,11.5
Montae Nicholson,11878,S,MICH STATE,12,7,0,68.4,0,1,223,0,0,46.7,51.5,48.1,,65.9,66.0,0,0,0,3,42.0,16.4,11,2,1,89.7,26,0,0,87,11,366,624,7,0,0,7,0,361,617,0,258,158,15,49,2,38,0,3,339,148,13.0
Nathan Gerry,11940,S,NEBRASKA,12,5,0,46.3,0,1,238,0,0,77.4,77.6,56.1,60.2,78.0,77.3,0,3,0,4,50.0,15.6,12,5,2,48.4,19,1,0,197,3,521,833,8,0,0,8,0,577,825,16,296,48,23,60,0,41,4,3,225,67,11.8
Chuck Clark,11941,S,VA TECH,12,10,0,55.0,0,1,337,1,1,77.6,81.4,89.1,66.0,81.9,91.3,0,4,0,1,28.0,4.2,4,5,2,82.6,22,1,0,258,15,348,799,75,0,0,75,0,218,724,19,432,233,36,81,1,40,5,2,273,122,12.4
Xavier Woods,11946,S,LA TECH,12,10,0,73.0,1,2,208,0,0,64.5,70.3,55.4,45.7,87.5,75.1,0,1,0,2,49.0,13.6,8,4,3,120.8,27,0,0,80,4,464,797,6,0,0,6,0,511,791,6,327,196,14,41,7,37,1,6,363,129,13.4
Rudy Ford,11963,S,AUBURN,12,11,0,81.5,0,2,115,0,0,73.0,74.8,26.7,71.0,76.9,90.6,1,1,1,2,36.0,6.5,7,1,2,82.6,53,1,0,85,5,402,761,41,0,0,41,0,330,720,12,347,300,27,89,1,65,3,0,449,244,8.5
Leon McQuay,11973,S,USC,7,5,0,50.0,0,0,326,1,0,48.8,49.4,83.8,59.5,51.5,68.0,0,0,0,0,43.0,5.6,1,2,0,117.2,8,0,0,24,4,152,271,4,0,0,4,0,191,267,1,118,48,3,12,0,16,0,2,130,24,16.3
Shalom Luani,11976,S,WASH STATE,12,9,0,56.1,0,2,341,1,0,67.6,61.0,58.9,66.4,49.6,51.1,1,1,1,3,43.0,21.8,24,4,2,55.5,23,0,0,112,0,464,872,15,0,0,15,0,657,857,3,405,88,22,77,3,41,2,1,286,111,12.4
Josh Harvey-Clemons,11985,S,LOUISVILLE,12,16,0,59.1,1,0,210,0,0,65.3,66.1,26.3,53.1,72.2,71.3,3,3,0,2,58.0,14.3,11,3,5,92.7,26,1,0,157,8,384,809,38,0,0,38,0,181,771,37,388,425,18,50,0,44,7,4,317,146,12.2
Anthony Brown,25419,S,E MICHIGAN,11,10,1,72.3,1,1,160,0,0,45.3,49.9,37.6,74.6,51.2,41.4,0,5,0,1,36.0,26.6,21,3,2,103.4,34,1,0,369,0,250,747,111,0,0,111,0,0,636,29,468,267,29,48,7,47,6,3,323,175,9.5
DeShon Elliott,28854,S,TEXAS,3,3,0,0.0,0,0,311,0,0,80.7,73.0,76.9,,63.4,71.6,0,0,0,2,,9.1,1,0,0,0.0,0,0,0,29,0,23,81,1,0,0,1,0,43,80,0,58,8,1,7,0,1,0,0,0,0,
Germaine Pratt,29407,S,NC STATE,11,3,0,40.0,0,1,248,1,0,67.6,72.4,0.0,,81.2,72.1,0,0,0,1,27.0,11.5,3,1,2,63.8,2,0,0,62,6,78,171,3,0,0,3,0,84,168,0,93,16,10,20,1,5,0,1,34,0,17.0
Johnathan Abram,34646,S,GEORGIA,10,4,0,41.7,0,0,173,0,0,46.5,44.9,83.3,55.4,43.1,27.8,0,0,0,0,66.0,30.0,9,0,1,126.7,5,0,0,44,0,146,311,0,0,0,0,0,208,311,3,162,59,8,17,2,12,0,2,145,70,29.0
Saquan Hampton,49037,S,RUTGERS,10,3,0,57.1,0,0,278,0,0,70.7,66.9,82.4,52.4,59.2,71.4,0,2,0,1,20.0,13.0,3,1,0,33.9,4,0,0,36,5,126,232,4,0,0,4,0,167,228,6,100,20,5,17,1,7,2,0,40,5,10.0
Justin Reid,49048,S,STANFORD,6,1,0,60.0,0,0,300,0,0,57.1,64.5,80.5,72.6,78.4,87.8,1,0,0,1,49.0,0.0,0,0,0,104.2,3,0,0,24,0,92,154,0,0,0,0,0,92,154,1,61,38,2,9,0,5,1,1,63,31,21.0
Tre Flowers,49059,S,OKLA STATE,12,10,0,59.0,1,1,262,0,0,66.7,70.8,55.0,60.0,79.0,76.8,0,0,0,2,59.0,12.6,11,5,2,74.9,36,0,0,58,2,387,769,0,0,0,0,0,473,769,1,381,236,23,66,2,61,0,2,386,241,10.7
Jordan Whitehead,49196,S,PITTSBURGH,12,23,0,64.3,0,1,268,0,0,88.3,90.4,87.2,74.8,90.0,82.4,0,1,0,1,52.0,11.0,12,5,1,70.2,18,1,0,237,5,382,652,1,0,0,1,0,295,651,3,267,114,28,74,5,28,2,0,198,89,11.0
Ronnie Harrison,49206,S,ALABAMA,11,1,0,38.1,0,0,103,0,0,76.1,72.1,82.6,65.9,52.7,59.0,2,3,0,2,41.0,22.2,2,3,2,15.5,8,1,0,84,0,165,250,4,0,0,4,0,67,246,14,71,95,3,6,0,21,6,0,107,76,13.4
Marvell Tell III,49217,S,USC,8,5,0,41.7,0,0,326,0,0,65.2,65.6,82.9,,64.3,77.8,0,0,0,0,35.0,5.3,1,3,1,59.7,5,0,0,19,3,138,236,0,0,0,0,0,177,236,0,98,37,1,13,1,12,0,0,66,5,13.2
Troy Apke,49260,S,PENN STATE,12,0,0,50.0,0,2,266,0,0,59.9,63.2,82.9,,67.7,55.6,0,0,0,0,32.0,23.8,5,2,0,77.1,5,0,0,31,0,136,264,4,0,0,4,0,215,260,0,128,14,4,16,1,10,0,0,80,26,16.0
Marcus Allen,49263,S,PENN STATE,11,10,0,66.7,0,1,266,1,0,49.6,55.6,86.6,68.9,61.5,66.2,1,1,0,0,48.0,17.1,13,2,1,118.6,24,1,0,146,1,316,629,14,0,0,14,0,427,615,18,295,41,13,53,3,36,3,2,367,158,15.3
Oren Burks,50203,S,VANDERBILT,12,6,0,60.0,0,0,333,0,0,78.3,70.0,87.8,61.3,50.5,32.6,0,1,1,3,20.0,26.5,18,6,0,36.2,15,0,0,95,2,345,634,17,0,0,17,0,437,617,7,282,83,13,44,3,25,1,0,142,120,9.5
John Johnson,50318,S,UCLA,9,0,0,58.6,0,0,324,0,0,69.2,69.2,82.2,,64.2,71.9,0,0,0,1,21.0,10.5,2,1,1,57.5,17,0,0,22,276,189,308,1,0,0,1,0,3,307,0,119,6,3,17,0,29,0,0,146,56,8.6
Anthony Averett,50365,S,ALABAMA,3,0,0,,0,0,103,0,0,53.1,52.8,70.9,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,8,6,8,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,
